Entry_ID|Name|Type|Solvent|pH
bmse000722|1-Cloro-2,3-epossipropano|synonym|benzene|n/a
bmse000722|3-Chloro-1,2-propylene oxide|synonym|benzene|n/a
bmse000722|Epichlorohydryna|synonym|benzene|n/a
bmse000722|1-Chlor-2,3-epoxy-propan|synonym|benzene|n/a
bmse000722|(Chloromethyl)ethylene oxide|synonym|benzene|n/a
bmse000722|Epichloorhydrine|synonym|benzene|n/a
bmse000722|2-(chloromethyl)oxirane|PUBCHEM_IUPAC_NAME|benzene|n/a
bmse000722|2-(chloromethyl)oxirane|PUBCHEM_IUPAC_TRADITIONAL_NAME|benzene|n/a
bmse000722|2-(chloromethyl)oxirane|PUBCHEM_IUPAC_OPENEYE_NAME|benzene|n/a
bmse000722|2-(chloromethyl)oxirane|PUBCHEM_IUPAC_CAS_NAME|benzene|n/a
bmse000722|2-(chloromethyl)oxirane|PUBCHEM_IUPAC_SYSTEMATIC_NAME|benzene|n/a
bmse000723|Glycine, N-2-furoyl-, methyl ester|synonym|D2O|7.4
bmse000723|N-(2-Furoyl)glycine methyl ester|synonym|D2O|7.4
bmse000723|Glycine, N-(2-furanylcarbonyl)-, methyl ester|synonym|D2O|7.4
bmse000723|methyl 2-(furan-2-carbonylamino)acetate|PUBCHEM_IUPAC_NAME|D2O|7.4
bmse000723|2-(2-furoylamino)acetic acid methyl ester|PUBCHEM_IUPAC_TRADITIONAL_NAME|D2O|7.4
bmse000723|methyl 2-(furan-2-carbonylamino)acetate|PUBCHEM_IUPAC_OPENEYE_NAME|D2O|7.4
bmse000723|2-[[2-furyl(oxo)methyl]amino]acetic acid methyl ester|PUBCHEM_IUPAC_CAS_NAME|D2O|7.4
bmse000723|methyl 2-(furan-2-ylcarbonylamino)ethanoate|PUBCHEM_IUPAC_SYSTEMATIC_NAME|D2O|7.4
bmse000724|2-Fluoroaniline|synonym|D2O|7.4
bmse000724|1-Amino-2-fluorobenzene|synonym|D2O|7.4
bmse000724|2-fluoroaniline|synonym|D2O|7.4
bmse000724|2-Fluoro-phenylamine|synonym|D2O|7.4
bmse000724|benzenamine, 2-fluoro-|synonym|D2O|7.4
bmse000724|2-fluoroaniline|PUBCHEM_IUPAC_NAME|D2O|7.4
bmse000724|(2-fluorophenyl)amine|PUBCHEM_IUPAC_TRADITIONAL_NAME|D2O|7.4
bmse000724|2-fluoroaniline|PUBCHEM_IUPAC_OPENEYE_NAME|D2O|7.4
bmse000724|2-fluoroaniline|PUBCHEM_IUPAC_CAS_NAME|D2O|7.4
bmse000724|2-fluoroaniline|PUBCHEM_IUPAC_SYSTEMATIC_NAME|D2O|7.4
bmse000725|Benzene, (1-methylpropyl)-, (S)-|synonym|acetone|n/a
bmse000725|s-butylbenzene|synonym|acetone|n/a
bmse000725|sec-Butylbenzene|synonym|acetone|n/a
bmse000725|2-Phenylbutane|synonym|acetone|n/a
bmse000725|(1-Methylpropyl)benzene|synonym|acetone|n/a
bmse000725|secondary butylbenzene|synonym|acetone|n/a
bmse000725|butan-2-ylbenzene|PUBCHEM_IUPAC_NAME|acetone|n/a
bmse000725|sec-butylbenzene|PUBCHEM_IUPAC_TRADITIONAL_NAME|acetone|n/a
bmse000725|sec-butylbenzene|PUBCHEM_IUPAC_OPENEYE_NAME|acetone|n/a
bmse000725|sec-butylbenzene|PUBCHEM_IUPAC_CAS_NAME|acetone|n/a
bmse000725|butan-2-ylbenzene|PUBCHEM_IUPAC_SYSTEMATIC_NAME|acetone|n/a
bmse000726|Sulfanilic acid|synonym|D2O|7.4
bmse000726|sulphanilic acid|synonym|D2O|7.4
bmse000726|4-aminobenzenesulfonic acid|synonym|D2O|7.4
bmse000726|4-Aminobenzenesulfonic acid|synonym|D2O|7.4
bmse000726|Benzenesulfonic acid, 4-amino-|synonym|D2O|7.4
bmse000726|Aniline-4-sulfonic acid|synonym|D2O|7.4
bmse000726|aniline-p-sulfonic acid|synonym|D2O|7.4
bmse000726|aniline-p-sulphonic acid|synonym|D2O|7.4
bmse000726|p-aminophenylsulfonic acid|synonym|D2O|7.4
bmse000726|4-Aminobenzenesulfonate|synonym|D2O|7.4
bmse000726|p-Aminobenzenesulfonic acid|synonym|D2O|7.4
bmse000726|Sulfanilsaeure|synonym|D2O|7.4
bmse000726|4-aminobenzenesulfonic acid|PUBCHEM_IUPAC_NAME|D2O|7.4
bmse000726|4-aminobesylic acid|PUBCHEM_IUPAC_TRADITIONAL_NAME|D2O|7.4
bmse000726|4-aminobenzenesulfonic acid|PUBCHEM_IUPAC_OPENEYE_NAME|D2O|7.4
bmse000726|4-aminobenzenesulfonic acid|PUBCHEM_IUPAC_CAS_NAME|D2O|7.4
bmse000726|4-azanylbenzenesulfonic acid|PUBCHEM_IUPAC_SYSTEMATIC_NAME|D2O|7.4
bmse000727|(2E)-2-methylbut-2-enoic acid|synonym|D2O|7.4
bmse000727|(E)-2,3-Dimethylacrylic acid|synonym|D2O|7.4
bmse000727|2-Butenoic acid, 2-methyl-, (E)-|synonym|D2O|7.4
bmse000727|2-butenoic acid, 2-methyl-, (2E)-|synonym|D2O|7.4
bmse000727|2-methyl-2-butenoic acid|synonym|D2O|7.4
bmse000727|2-methylbut-2-enoic acid|synonym|D2O|7.4
bmse000727|Crotonic acid, 2-methyl-, (E)-|synonym|D2O|7.4
bmse000727|Tiglic acid|synonym|D2O|7.4
bmse000727|alpha,beta-dimethyl acrylic acid; 2-Methyl-2-butenoic acid; (E)-2-methyl-Crotonic acid|synonym|D2O|7.4
bmse000727|alpha-methylcrotonic acid|synonym|D2O|7.4
bmse000727|trans-2,3-Dimethylacrylic acid|synonym|D2O|7.4
bmse000727|trans-2-Methyl-2-butenoic acid|synonym|D2O|7.4
bmse000727|(E)-2-methyl-2-butenoic acid|PUBCHEM_IUPAC_CAS_NAME|D2O|7.4
bmse000727|(E)-2-methylbut-2-enoic acid|PUBCHEM_IUPAC_NAME|D2O|7.4
bmse000727|(E)-2-methylbut-2-enoic acid|PUBCHEM_IUPAC_OPENEYE_NAME|D2O|7.4
bmse000727|(E)-2-methylbut-2-enoic acid|PUBCHEM_IUPAC_SYSTEMATIC_NAME|D2O|7.4
bmse000727|(E)-2-methylbut-2-enoic acid|PUBCHEM_IUPAC_TRADITIONAL_NAME|D2O|7.4
bmse000728|Cyclohexanecarboxylic acid, 1-amino-|synonym|D2O|7.4
bmse000728|.alpha.-Aminocyclohexanecarboxylic acid|synonym|D2O|7.4
bmse000728|1-Amino-1-cyclohexanecarboxylic acid hydrochloride|synonym|D2O|7.4
bmse000728|Homocycloleucine|synonym|D2O|7.4
bmse000728|1-Aminocyclohexanecarboxylic acid|synonym|D2O|7.4
bmse000728|1-aminocyclohexane-1-carboxylic acid|PUBCHEM_IUPAC_NAME|D2O|7.4
bmse000728|1-aminocyclohexanecarboxylic acid|PUBCHEM_IUPAC_TRADITIONAL_NAME|D2O|7.4
bmse000728|1-aminocyclohexanecarboxylic acid|PUBCHEM_IUPAC_OPENEYE_NAME|D2O|7.4
bmse000728|1-aminocyclohexanecarboxylic acid|PUBCHEM_IUPAC_CAS_NAME|D2O|7.4
bmse000728|1-azanylcyclohexane-1-carboxylic acid|PUBCHEM_IUPAC_SYSTEMATIC_NAME|D2O|7.4
bmse000729|(2,3-Difluorophenyl)methanol|synonym|methanol|n/a
bmse000729|2,3-Difluorobenzyl alcohol|synonym|methanol|n/a
bmse000729|(2,3-difluorophenyl)methanol|PUBCHEM_IUPAC_CAS_NAME|methanol|n/a
bmse000729|(2,3-difluorophenyl)methanol|PUBCHEM_IUPAC_NAME|methanol|n/a
bmse000729|(2,3-difluorophenyl)methanol|PUBCHEM_IUPAC_OPENEYE_NAME|methanol|n/a
bmse000729|(2,3-difluorophenyl)methanol|PUBCHEM_IUPAC_SYSTEMATIC_NAME|methanol|n/a
bmse000729|(2,3-difluorophenyl)methanol|PUBCHEM_IUPAC_TRADITIONAL_NAME|methanol|n/a
bmse000730|2,2-Dimethylbutanedioic acid|synonym|D2O|7.4
bmse000730|2,2-Dimethylsuccinic acid|synonym|D2O|7.4
bmse000730|2,2-dimethylbutanedioic acid|synonym|D2O|7.4
bmse000730|2,2-dimethylsuccinic acid|synonym|D2O|7.4
bmse000730|2,2-dimethylbutanedioic acid|PUBCHEM_IUPAC_CAS_NAME|D2O|7.4
bmse000730|2,2-dimethylbutanedioic acid|PUBCHEM_IUPAC_NAME|D2O|7.4
bmse000730|2,2-dimethylbutanedioic acid|PUBCHEM_IUPAC_OPENEYE_NAME|D2O|7.4
bmse000730|2,2-dimethylbutanedioic acid|PUBCHEM_IUPAC_SYSTEMATIC_NAME|D2O|7.4
bmse000730|2,2-dimethylsuccinic acid|PUBCHEM_IUPAC_TRADITIONAL_NAME|D2O|7.4
bmse000731|DeazaUrd|synonym|D2O|7.4
bmse000731|DAU|synonym|D2O|7.4
bmse000731|2,4(1H,3H)-Pyridinedione, 1-.beta.-D-ribofuranosyl-|synonym|D2O|7.4
bmse000731|3-DEAZAURIDINE|synonym|D2O|7.4
bmse000731|1-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]pyridine-2,4-dione|PUBCHEM_IUPAC_NAME|D2O|7.4
bmse000731|1-(3,4-dihydroxy-5-methylol-tetrahydrofuran-2-yl)pyridine-2,4-quinone|PUBCHEM_IUPAC_TRADITIONAL_NAME|D2O|7.4
bmse000731|1-[3,4-dihydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]pyridine-2,4-dione|PUBCHEM_IUPAC_OPENEYE_NAME|D2O|7.4
bmse000731|1-[3,4-dihydroxy-5-(hydroxymethyl)-2-tetrahydrofuranyl]pyridine-2,4-dione|PUBCHEM_IUPAC_CAS_NAME|D2O|7.4
bmse000731|1-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]pyridine-2,4-dione|PUBCHEM_IUPAC_SYSTEMATIC_NAME|D2O|7.4
bmse000732|6-Ethylsulfanyl-9H-purine|synonym|methanol|n/a
bmse000732|6-(Ethylthio)purine|synonym|methanol|n/a
bmse000732|6-Ethylmercaptopurine|synonym|methanol|n/a
bmse000732|6-ethylsulfanyl-7H-purine|PUBCHEM_IUPAC_NAME|methanol|n/a
bmse000732|6-(ethylthio)-7H-purine|PUBCHEM_IUPAC_TRADITIONAL_NAME|methanol|n/a
bmse000732|6-ethylsulfanyl-7H-purine|PUBCHEM_IUPAC_OPENEYE_NAME|methanol|n/a
bmse000732|6-(ethylthio)-7H-purine|PUBCHEM_IUPAC_CAS_NAME|methanol|n/a
bmse000732|6-ethylsulfanyl-7H-purine|PUBCHEM_IUPAC_SYSTEMATIC_NAME|methanol|n/a
bmse000733|3alpha,12alpha-Dihydroxy-5beta,8(14)-cholen-24-oic acid|synonym|D2O|7.4
bmse000733|3alpha,12alpha-Dihydroxy-5beta-chol-8(14)en-24-oic acid|synonym|D2O|7.4
bmse000733|3alpha,12alpha-Dihydroxy-5beta-chol-8(14)-en-24-oic acid|synonym|D2O|7.4
bmse000733|5beta,8(14)-Cholen-24-oic acid-3alpha,12alpha-diol|synonym|D2O|7.4
bmse000733|Apocholic acid|synonym|D2O|7.4
bmse000733|(4R)-4-[(3R,5R,9R,10S,12S,13R,17R)-3,12-dihydroxy-10,13-dimethyl-2,3,4,5,6,7,9,11,12,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl]pentanoic acid|PUBCHEM_IUPAC_NAME|D2O|7.4
bmse000733|(4R)-4-[(3R,5R,9R,10S,12S,13R,17R)-3,12-dihydroxy-10,13-dimethyl-2,3,4,5,6,7,9,11,12,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl]valeric acid|PUBCHEM_IUPAC_TRADITIONAL_NAME|D2O|7.4
bmse000733|(4R)-4-[(3R,5R,9R,10S,12S,13R,17R)-3,12-dihydroxy-10,13-dimethyl-2,3,4,5,6,7,9,11,12,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl]pentanoic acid|PUBCHEM_IUPAC_OPENEYE_NAME|D2O|7.4
bmse000733|(4R)-4-[(3R,5R,9R,10S,12S,13R,17R)-3,12-dihydroxy-10,13-dimethyl-2,3,4,5,6,7,9,11,12,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl]pentanoic acid|PUBCHEM_IUPAC_CAS_NAME|D2O|7.4
bmse000733|(4R)-4-[(3R,5R,9R,10S,12S,13R,17R)-3,12-dihydroxy-10,13-dimethyl-2,3,4,5,6,7,9,11,12,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl]pentanoic acid|PUBCHEM_IUPAC_SYSTEMATIC_NAME|D2O|7.4
bmse000734|Bis(2-butoxyethyl)phthalate|synonym|acetone|n/a
bmse000734|beta-Butoxyethyl phthalate|synonym|acetone|n/a
bmse000734|Bis(2-butoxyethyl) phthalate|synonym|acetone|n/a
bmse000734|1,2-Benzenedicarboxylic acid, bis(2-butoxyethyl) ester|synonym|acetone|n/a
bmse000734|bis(2-butoxyethyl) benzene-1,2-dicarboxylate|PUBCHEM_IUPAC_NAME|acetone|n/a
bmse000734|benzene-1,2-dicarboxylic acid bis(2-butoxyethyl) ester|PUBCHEM_IUPAC_TRADITIONAL_NAME|acetone|n/a
bmse000734|bis(2-butoxyethyl) benzene-1,2-dicarboxylate|PUBCHEM_IUPAC_OPENEYE_NAME|acetone|n/a
bmse000734|benzene-1,2-dicarboxylic acid bis(2-butoxyethyl) ester|PUBCHEM_IUPAC_CAS_NAME|acetone|n/a
bmse000734|bis(2-butoxyethyl) benzene-1,2-dicarboxylate|PUBCHEM_IUPAC_SYSTEMATIC_NAME|acetone|n/a
bmse000735|Digoxigenin|synonym|methanol|n/a
bmse000735|Lanadigigenin|synonym|methanol|n/a
bmse000735|5beta,20(22)-Cardenolide-3beta,12beta,14-triol|synonym|methanol|n/a
bmse000735|3beta,12beta,14beta,21-Tetrahydroxy-20(22)-norcholenic acid lactone|synonym|methanol|n/a
bmse000735|3beta,12beta,14-Trihydroxy-5beta,20(22)-cardenolide|synonym|methanol|n/a
bmse000735|3-[(3S,5R,8R,9S,10S,12R,13S,14S,17R)-3,12,14-trihydroxy-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl]-2H-furan-5-one|PUBCHEM_IUPAC_NAME|methanol|n/a
bmse000735|3-[(3S,5R,8R,9S,10S,12R,13S,14S,17R)-3,12,14-trihydroxy-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl]-2H-furan-5-one|PUBCHEM_IUPAC_TRADITIONAL_NAME|methanol|n/a
bmse000735|3-[(3S,5R,8R,9S,10S,12R,13S,14S,17R)-3,12,14-trihydroxy-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl]-2H-furan-5-one|PUBCHEM_IUPAC_OPENEYE_NAME|methanol|n/a
bmse000735|3-[(3S,5R,8R,9S,10S,12R,13S,14S,17R)-3,12,14-trihydroxy-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl]-2H-furan-5-one|PUBCHEM_IUPAC_CAS_NAME|methanol|n/a
bmse000735|3-[(3S,5R,8R,9S,10S,12R,13S,14S,17R)-10,13-dimethyl-3,12,14-tris(oxidanyl)-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl]-2H-furan-5-one|PUBCHEM_IUPAC_SYSTEMATIC_NAME|methanol|n/a
bmse000736|Acetic acid m-tolyl ester|synonym|D2O|7.4
bmse000736|3-Methylphenylacetate|synonym|D2O|7.4
bmse000736|m-Tolyl acetate|synonym|D2O|7.4
bmse000736|m-Acetoxytoluene|synonym|D2O|7.4
bmse000736|acetic acid, 3-methylphenyl ester|synonym|D2O|7.4
bmse000736|m-Cresyl acetate|synonym|D2O|7.4
bmse000736|3-methylphenyl acetate|synonym|D2O|7.4
bmse000736|3-Methylphenyl acetate|synonym|D2O|7.4
bmse000736|Acetic acid, m-tolyl ester|synonym|D2O|7.4
bmse000736|(3-methylphenyl) acetate|PUBCHEM_IUPAC_NAME|D2O|7.4
bmse000736|acetic acid m-tolyl ester|PUBCHEM_IUPAC_TRADITIONAL_NAME|D2O|7.4
bmse000736|m-tolyl acetate|PUBCHEM_IUPAC_OPENEYE_NAME|D2O|7.4
bmse000736|acetic acid m-tolyl ester|PUBCHEM_IUPAC_CAS_NAME|D2O|7.4
bmse000736|(3-methylphenyl) ethanoate|PUBCHEM_IUPAC_SYSTEMATIC_NAME|D2O|7.4
bmse000737|Myristic acid|synonym|CDCl3|n/a
bmse000737|tetradecanoic acid|synonym|CDCl3|n/a
bmse000737|Tetradecanoate|synonym|CDCl3|n/a
bmse000737|tetradecoic acid|synonym|CDCl3|n/a
bmse000737|Tetradecanoic acid|synonym|CDCl3|n/a
bmse000737|Myristinsaeure|synonym|CDCl3|n/a
bmse000737|CH3-[CH2]12-COOH|synonym|CDCl3|n/a
bmse000737|myristic acid|synonym|CDCl3|n/a
bmse000737|n-tetradecanoic acid|synonym|CDCl3|n/a
bmse000737|tetradecanoic acid|PUBCHEM_IUPAC_NAME|CDCl3|n/a
bmse000737|myristic acid|PUBCHEM_IUPAC_TRADITIONAL_NAME|CDCl3|n/a
bmse000737|tetradecanoic acid|PUBCHEM_IUPAC_OPENEYE_NAME|CDCl3|n/a
bmse000737|tetradecanoic acid|PUBCHEM_IUPAC_CAS_NAME|CDCl3|n/a
bmse000737|tetradecanoic acid|PUBCHEM_IUPAC_SYSTEMATIC_NAME|CDCl3|n/a
bmse000738|N-Methylurea|synonym|D2O|7.4
bmse000738|urea, N-methyl-|synonym|D2O|7.4
bmse000738|Monomethylurea|synonym|D2O|7.4
bmse000738|N-methylurea|synonym|D2O|7.4
bmse000738|Methylurea|synonym|D2O|7.4
bmse000738|1-Methylurea|synonym|D2O|7.4
bmse000738|methylurea|PUBCHEM_IUPAC_NAME|D2O|7.4
bmse000738|methylurea|PUBCHEM_IUPAC_TRADITIONAL_NAME|D2O|7.4
bmse000738|methylurea|PUBCHEM_IUPAC_OPENEYE_NAME|D2O|7.4
bmse000738|methylurea|PUBCHEM_IUPAC_CAS_NAME|D2O|7.4
bmse000738|1-methylurea|PUBCHEM_IUPAC_SYSTEMATIC_NAME|D2O|7.4
bmse000739|4-Fluorobenzoate|synonym|D2O|7.4
bmse000739|para-fluorobenzoic acid|synonym|D2O|7.4
bmse000739|Benzoic acid, p-fluoro-|synonym|D2O|7.4
bmse000739|Benzoic acid, 4-fluoro-|synonym|D2O|7.4
bmse000739|p-fluorobenzoic acid|synonym|D2O|7.4
bmse000739|4-Fluorobenzoic acid|synonym|D2O|7.4
bmse000739|4-fluorobenzoic acid|PUBCHEM_IUPAC_NAME|D2O|7.4
bmse000739|4-fluorobenzoic acid|PUBCHEM_IUPAC_TRADITIONAL_NAME|D2O|7.4
bmse000739|4-fluorobenzoic acid|PUBCHEM_IUPAC_OPENEYE_NAME|D2O|7.4
bmse000739|4-fluorobenzoic acid|PUBCHEM_IUPAC_CAS_NAME|D2O|7.4
bmse000739|4-fluorobenzoic acid|PUBCHEM_IUPAC_SYSTEMATIC_NAME|D2O|7.4
bmse000740|1D-6-O-Methyl-myo-inositol|synonym|D2O|7.4
bmse000740|5-O-methyl-myo-inositol|synonym|D2O|7.4
bmse000740|5-O-Methyl-myo-inositol|synonym|D2O|7.4
bmse000740|sequoyitol|synonym|D2O|7.4
bmse000740|1-O-Methyl-scyllo-inositol|synonym|D2O|7.4
bmse000740|O-Methyl-scyllo-inositol|synonym|D2O|7.4
bmse000740|6-O-Methyl-myo-inositol|synonym|D2O|7.4
bmse000740|1D-5-O-Methyl-myo-inositol|synonym|D2O|7.4
bmse000740|1D-5-O-methyl-myo-inositol|synonym|D2O|7.4
bmse000740|Sequoyitol|synonym|D2O|7.4
bmse000740|6A797581-AC95-4A84-9F74-C05E5465011A|synonym|D2O|7.4
bmse000740|(1S,2R,4S,5R)-6-methoxycyclohexane-1,2,3,4,5-pentol|PUBCHEM_IUPAC_NAME|D2O|7.4
bmse000740|(1S,2R,4S,5R)-6-methoxycyclohexane-1,2,3,4,5-pentol|PUBCHEM_IUPAC_TRADITIONAL_NAME|D2O|7.4
bmse000740|(1S,2R,4S,5R)-6-methoxycyclohexane-1,2,3,4,5-pentol|PUBCHEM_IUPAC_OPENEYE_NAME|D2O|7.4
bmse000740|(1S,2R,4S,5R)-6-methoxycyclohexane-1,2,3,4,5-pentol|PUBCHEM_IUPAC_CAS_NAME|D2O|7.4
bmse000740|(1S,2R,4S,5R)-6-methoxycyclohexane-1,2,3,4,5-pentol|PUBCHEM_IUPAC_SYSTEMATIC_NAME|D2O|7.4
bmse000741|nchembio.146-comp11|synonym|D2O|7.4
bmse000741|N-Methyl aspartic acid|synonym|D2O|7.4
bmse000741|N-Methyl-L-aspartic acid|synonym|D2O|7.4
bmse000741|(S)-2-(Methylamino)succinic acid|synonym|D2O|7.4
bmse000741|L-Aspartic acid, N-methyl- (9CI)|synonym|D2O|7.4
bmse000741|(2S)-2-(methylamino)butanedioic acid|PUBCHEM_IUPAC_NAME|D2O|7.4
bmse000741|(2S)-2-(methylamino)succinic acid|PUBCHEM_IUPAC_TRADITIONAL_NAME|D2O|7.4
bmse000741|(2S)-2-(methylamino)butanedioic acid|PUBCHEM_IUPAC_OPENEYE_NAME|D2O|7.4
bmse000741|(2S)-2-(methylamino)butanedioic acid|PUBCHEM_IUPAC_CAS_NAME|D2O|7.4
bmse000741|(2S)-2-(methylamino)butanedioic acid|PUBCHEM_IUPAC_SYSTEMATIC_NAME|D2O|7.4
bmse000742|Glycolic acid, phenyl ether|synonym|D2O|7.4
bmse000742|Acide phenoxyacetique|synonym|D2O|7.4
bmse000742|Phenoxyessigsaeure|synonym|D2O|7.4
bmse000742|POA|synonym|D2O|7.4
bmse000742|o-Phenylglycolic acid|synonym|D2O|7.4
bmse000742|Acetic acid, phenoxy-|synonym|D2O|7.4
bmse000742|phenoxyethanoic acid|synonym|D2O|7.4
bmse000742|Glycolic acid phenyl ether|synonym|D2O|7.4
bmse000742|Phenoxyethanoic acid|synonym|D2O|7.4
bmse000742|Acide phenoxyacetique [French]|synonym|D2O|7.4
bmse000742|Phenylglycolic acid, O-|synonym|D2O|7.4
bmse000742|Phenoxyacetic acid|synonym|D2O|7.4
bmse000742|Phenyl ether glycolic acid|synonym|D2O|7.4
bmse000742|Glycollic acid phenyl ether|synonym|D2O|7.4
bmse000742|Acetic acid, 2-phenoxy-|synonym|D2O|7.4
bmse000742|Glycol acid phenyl ether|synonym|D2O|7.4
bmse000742|Phenoxyacetate|synonym|D2O|7.4
bmse000742|2-phenoxyacetic acid|PUBCHEM_IUPAC_NAME|D2O|7.4
bmse000742|2-phenoxyacetic acid|PUBCHEM_IUPAC_TRADITIONAL_NAME|D2O|7.4
bmse000742|2-phenoxyacetic acid|PUBCHEM_IUPAC_OPENEYE_NAME|D2O|7.4
bmse000742|2-phenoxyacetic acid|PUBCHEM_IUPAC_CAS_NAME|D2O|7.4
bmse000742|2-phenoxyethanoic acid|PUBCHEM_IUPAC_SYSTEMATIC_NAME|D2O|7.4
bmse000743|alpha-Ketophenylacetic acid|synonym|D2O|7.4
bmse000743|alpha-Oxo-benzeneacetic acid|synonym|D2O|7.4
bmse000743|2-Oxo-2-phenylacetate|synonym|D2O|7.4
bmse000743|benzeneglyoxylic acid|synonym|D2O|7.4
bmse000743|Benzoylformic acid|synonym|D2O|7.4
bmse000743|BENZOYL-FORMIC ACID|synonym|D2O|7.4
bmse000743|Benzeneacetic acid, alpha-oxo- (9CI)|synonym|D2O|7.4
bmse000743|Phenylglyoxalate|synonym|D2O|7.4
bmse000743|Glyoxylic acid, phenyl- (8CI)|synonym|D2O|7.4
bmse000743|Oxophenylacetic acid|synonym|D2O|7.4
bmse000743|2-Phenylethanoic acid|synonym|D2O|7.4
bmse000743|Glyoxylic acid, phenyl-|synonym|D2O|7.4
bmse000743|alpha-ketophenylacetic acid|synonym|D2O|7.4
bmse000743|Phenylgloxylic acid|synonym|D2O|7.4
bmse000743|2-oxo-2-phenylacetic acid|synonym|D2O|7.4
bmse000743|oxo(phenyl)acetic acid|synonym|D2O|7.4
bmse000743|2-Oxo-2-phenylacetic acid|synonym|D2O|7.4
bmse000743|Phenyloxoacetic acid|synonym|D2O|7.4
bmse000743|Benzeneglyoxylic acid|synonym|D2O|7.4
bmse000743|benzeneacetic acid, alpha-oxo-|synonym|D2O|7.4
bmse000743|Benzoylformate|synonym|D2O|7.4
bmse000743|ACETIC ACID,OXO,PHENYL  (PHENYLGLYOXYLIC ACID)|synonym|D2O|7.4
bmse000743|Phenylglyoxylate|synonym|D2O|7.4
bmse000743|2-phenylethanoic acid|synonym|D2O|7.4
bmse000743|Phenylglyoxylic acid|synonym|D2O|7.4
bmse000743|Formic acid, benzoyl-|synonym|D2O|7.4
bmse000743|alpha-Oxobenzeneacetic acid|synonym|D2O|7.4
bmse000743|OXO(PHENYL)ACETIC ACID|synonym|D2O|7.4
bmse000743|2-oxo-2-phenylacetic acid|PUBCHEM_IUPAC_NAME|D2O|7.4
bmse000743|2-keto-2-phenyl-acetic acid|PUBCHEM_IUPAC_TRADITIONAL_NAME|D2O|7.4
bmse000743|2-oxo-2-phenyl-acetic acid|PUBCHEM_IUPAC_OPENEYE_NAME|D2O|7.4
bmse000743|2-oxo-2-phenylacetic acid|PUBCHEM_IUPAC_CAS_NAME|D2O|7.4
bmse000743|2-oxo-2-phenyl-ethanoic acid|PUBCHEM_IUPAC_SYSTEMATIC_NAME|D2O|7.4
bmse000744|Histamine|synonym|D2O|7.4
bmse000744|Ergamine|synonym|D2O|7.4
bmse000744|Istamina|synonym|D2O|7.4
bmse000744|2-(1H-imidazol-4-yl)ethanamine|synonym|D2O|7.4
bmse000744|2-(4-Imidazolyl)ethylamine|synonym|D2O|7.4
bmse000744|Theramine|synonym|D2O|7.4
bmse000744|Ethylamine, 2-imidazol-4-yl-|synonym|D2O|7.4
bmse000744|Eramin|synonym|D2O|7.4
bmse000744|beta-Imidazolyl-4-ethylamine|synonym|D2O|7.4
bmse000744|Imidazole-4-ethylamine|synonym|D2O|7.4
bmse000744|Ergotidine|synonym|D2O|7.4
bmse000744|beta-Aminoethylimidazole|synonym|D2O|7.4
bmse000744|1H-Imidazole-5-ethanamine|synonym|D2O|7.4
bmse000744|5-Imidazoleethylamine|synonym|D2O|7.4
bmse000744|Imidazole, 4-(2-aminoethyl)-|synonym|D2O|7.4
bmse000744|2-Imidazol-4-ylethylamine|synonym|D2O|7.4
bmse000744|2-(1H-imidazol-5-yl)ethanamine|synonym|D2O|7.4
bmse000744|beta-Aminoethylglyoxaline|synonym|D2O|7.4
bmse000744|4-(2-Aminoethyl)-1H-imidazole|synonym|D2O|7.4
bmse000744|1H-Imidazole-4-ethanamine|synonym|D2O|7.4
bmse000744|2-(1H-imidazol-5-yl)ethanamine|PUBCHEM_IUPAC_NAME|D2O|7.4
bmse000744|2-(1H-imidazol-5-yl)ethylamine|PUBCHEM_IUPAC_TRADITIONAL_NAME|D2O|7.4
bmse000744|2-(1H-imidazol-5-yl)ethanamine|PUBCHEM_IUPAC_OPENEYE_NAME|D2O|7.4
bmse000744|2-(1H-imidazol-5-yl)ethanamine|PUBCHEM_IUPAC_CAS_NAME|D2O|7.4
bmse000744|2-(1H-imidazol-5-yl)ethanamine|PUBCHEM_IUPAC_SYSTEMATIC_NAME|D2O|7.4
bmse000745|L-Lysine, N(sup 6)-(aminoiminomethyl)-|synonym|D2O|7.4
